0.332333	-0.745736	-0.000402	-0.002373
-0.066127	-0.679844	0.236539	-0.002045
0.546927	-0.785993	0.169992	-0.001716
-0.579282	0.900532	0.092107	-0.001059
-0.572710	-0.575010	0.132857	-0.000566
0.137622	-0.505340	0.043963	0.000420
-0.412995	-0.666535	-0.031621	0.000584
0.882293	-0.525222	-0.238821	-0.001059
-0.247694	-0.631042	0.043635	-0.001880
0.405617	-0.604752	0.140580	-0.002373
0.123162	-0.777613	-0.083216	-0.000894
0.019809	-0.319500	-0.159129	0.000420
0.031475	-0.666535	-0.111149	-0.001716
0.204333	2.720922	-0.064155	-0.002045
0.176236	-0.895922	0.176893	-0.000730
-0.272341	-0.754444	-0.151899	0.000420
0.015866	-0.474449	-0.043945	-0.004345
0.068610	-0.657662	0.305057	-0.001387
-0.810970	-0.729797	-0.086831	-0.000894
0.603615	-0.754773	-0.157486	-0.002045
-0.513720	-0.360085	0.072882	-0.001059
-0.066784	-0.395742	-0.091103	-0.002702
0.125627	-0.508462	-0.037536	-0.001716
0.419584	-0.521772	0.035583	-0.001552
0.507163	-0.812120	0.127106	-0.002538
-0.418746	-0.561043	-0.214667	-0.000730
-0.092417	-0.635807	0.041334	-0.003031
-0.214667	-0.567287	0.009622	0.000091
0.085370	-0.387855	-0.123801	-0.002538
-0.483815	-0.704656	-0.193306	-0.001552
-0.476585	-0.609188	-0.052325	-0.001880
0.077483	-0.723224	0.152081	-0.002209
0.226680	-0.775806	-0.155185	-0.001223
0.760371	-0.337410	-0.142040	-0.005002
-0.071714	-0.785993	-0.108520	-0.000402
0.610845	-0.609681	0.067953	-0.003195
0.279753	-0.559565	-0.149763	-0.003195
-0.010260	-0.797496	-0.093896	-0.000566
0.652088	0.207948	0.071732	-0.002702
-0.186569	-0.928129	-0.378817	-0.003031
0.269401	2.525854	0.009622	-0.000237
0.113961	-0.785172	-0.063991	-0.001880
-0.102112	-0.862894	-0.125773	-0.004509
0.187409	3.204423	-0.032278	-0.001387
0.070253	-0.831674	0.101309	-0.000402
0.048893	0.058587	0.128913	-0.002045
0.349586	-0.843176	0.133350	-0.004509
-0.206616	-0.576818	-0.447665	-0.000730
0.544955	3.237457	0.114618	0.000420
-0.229620	-0.585527	-0.203165	-0.000730
-0.185583	3.300733	0.096215	-0.001880
-0.385719	-0.776792	-0.135139	-0.002209
0.144030	-0.256731	-0.321307	-0.003031
0.318531	-0.786979	0.236210	-0.000566
0.151424	-0.633671	0.047742	0.000091
-0.439778	-0.456703	0.126284	-0.000237
-0.019298	-0.480693	0.029996	-0.000402
-0.243093	-0.425319	-0.127416	-0.001387
-0.054132	0.047907	0.050536	-0.001880
0.304236	-0.591771	0.201375	-0.004674
-0.018476	-0.901016	-0.153049	0.002885
0.017180	-0.321307	-0.062019	0.002556
-0.000237	-0.224197	0.188888	0.003542
-1.140595	-0.619047	-0.024720	-0.001387
0.360102	-0.562522	0.184287	0.001570
-0.067770	0.222243	-0.027185	-0.002045
0.352051	-0.469684	0.111660	0.000256
0.619554	-0.543133	0.029504	-0.001552
0.175907	-0.091431	0.070582	0.001077
0.457376	-0.920570	-0.060869	-0.001880
-0.962307	-0.530481	-0.065305	0.000749
0.098515	-0.381118	-0.060540	-0.000402
-0.372573	-0.585034	0.085863	-0.002702
-0.319007	-0.433041	-0.139082	0.000091
0.305550	-1.043153	-0.051832	-0.000073
-0.704163	-0.417103	-0.220089	-0.001552
-0.179832	-0.386047	0.090628	-0.002209
0.158818	-0.625948	0.030325	-0.000402
-0.096032	-0.352527	0.406274	0.000420
0.513571	-0.983669	0.250670	0.001077
0.699410	-0.456539	0.082084	-0.000730
0.050700	-0.209245	-0.057090	-0.001223
0.378670	-0.738670	0.039362	-0.001552
0.178865	-0.373724	-0.010589	-0.002045
-0.723224	-0.760195	-0.183119	-0.001387
0.152246	-0.309805	0.014387	-0.001552
-0.248844	-0.398042	-0.018805	-0.002209
0.541669	-0.565809	0.011922	-0.002045
0.161940	-0.563672	0.053493	-0.001387
-0.161758	-0.700548	0.120698	-0.001059
0.667205	-0.127580	0.027039	-0.000402
0.008471	-0.517993	-0.190020	0.000584
0.718306	1.002079	-0.125280	-0.000073
-0.209573	-0.596864	-0.038522	-0.001716
-0.504354	-0.422197	-0.066620	-0.003359
0.312780	-0.246708	0.164898	-0.001387
-0.243915	-0.775641	0.055629	0.000749
0.518501	2.754940	0.155203	-0.000566
-0.165208	-0.716487	-0.547898	-0.003195
0.305386	-0.359264	0.460827	-0.001552
-0.304876	2.919775	-0.251145	0.000584
-0.301096	-0.747707	0.095558	-0.002538
0.371440	3.270656	0.159147	-0.001716
-0.626770	-0.759045	-0.312106	0.000420
-0.169316	-0.426797	0.263979	-0.001716
-0.883763	4.124360	0.289119	-0.001552
-0.286637	-0.569588	-0.286637	-0.001223
0.921728	4.039378	0.043470	-0.002702
-0.281543	-1.002894	-0.057090	0.000749
-0.079929	-0.509612	-0.095868	-0.003852
-0.735712	3.745651	-0.048053	0.000420
0.818210	-0.753951	0.086685	-0.002045
0.637628	3.288406	0.145345	-0.000402
-0.935688	-0.832988	-0.373888	-0.003688
0.542326	-0.633343	0.064502	-0.000237
-0.319335	2.295623	0.038212	-0.001552
-0.153706	-0.556771	-0.150749	0.000091
0.317052	1.564046	0.033118	-0.002538
0.120369	-0.740313	0.271702	-0.001223
0.424349	-0.774327	0.157668	-0.000402
-0.198564	3.076888	-0.090938	-0.004345
0.428621	-0.796510	-0.103426	0.000091
-0.119693	3.076560	-0.299782	-0.001716
-0.370109	-0.458017	0.367332	-0.002702
0.344493	-0.873739	0.171306	-0.000073
0.081755	-0.770876	0.188888	-0.001223
0.640750	-0.634986	-0.139082	-0.003359
-0.181311	-0.775641	-0.073193	-0.001059
0.351065	-0.832167	0.099830	-0.000073
-1.159328	-0.612639	-0.216967	-0.002538
0.116097	-0.946368	0.169992	-0.004509
0.029668	-0.315885	-0.179504	-0.001059
-1.037073	2.931114	0.072389	0.000256
-0.543133	-0.771533	0.166541	-0.001387
0.527209	-0.618554	-0.204480	-0.002209
0.210248	2.342293	0.126120	-0.004838
-0.631042	-0.497453	-0.102933	-0.001880
0.246233	2.219703	-0.047560	-0.000402
-0.350227	-0.872918	0.106895	0.000584
0.364374	-0.888199	0.043306	-0.000730
-0.308984	1.520173	0.067624	-0.001223
0.150931	-0.689539	0.126120	-0.002373
-0.303233	2.408355	-0.139082	-0.002702
-0.186734	-0.300439	-0.285651	-0.004345
0.322967	-0.753130	0.122341	-0.003031
-0.294195	-0.037865	0.188559	0.000913
0.756427	-0.755923	0.374891	0.002720
-0.299946	-0.671135	0.073211	0.002556
1.075692	-0.838904	-0.208752	0.001406
-0.083709	-0.677051	-0.104248	-0.001059
-0.003031	-0.738177	0.113139	0.001242
-0.033922	-0.594235	-0.172110	-0.001552
-0.202343	2.314357	0.006500	0.000749
0.752155	-0.866181	-0.075822	-0.001223
0.085206	-0.346447	-0.063827	-0.001059
0.122341	-0.673600	-0.046574	0.001242
0.044127	-0.676065	0.222736	-0.001059
-0.060376	1.087359	-0.063662	-0.000402
-0.370766	-0.829538	-0.085516	0.000749
-0.013054	-0.344476	-0.047231	-0.001387
1.014895	-0.512899	-0.077793	-0.001059
-0.492852	-0.781557	0.147152	-0.000730
0.213863	-0.965429	0.294706	0.000584
-0.003195	-0.868153	-0.048053	-0.000073
-0.267083	-0.706628	0.102294	-0.001223
-0.455881	1.899100	-0.117393	-0.000894
0.126777	-0.771862	0.195460	-0.002538
-0.083709	2.403589	-0.217460	-0.002045
-0.454731	-0.774820	0.114289	-0.001880
0.463620	-0.607052	-0.154035	-0.001059
-0.869138	3.117482	0.134829	-0.001223
0.254120	-0.786158	0.111989	-0.001387
-0.419896	1.149799	-0.085516	-0.002538
0.033118	-0.922542	0.125298	-0.001552
-0.425976	1.516393	-0.059883	-0.002538
0.163255	-0.836603	-0.002702	-0.002209
0.819196	-0.759210	-0.026692	-0.001059
0.317216	1.410079	0.023917	0.000091
-0.578625	-0.679023	0.248205	0.000584
-0.205794	-0.587170	-0.000894	-0.000566
-0.027513	-0.751815	0.019809	-0.002866
0.079784	-0.918270	0.003542	-0.001387
-0.403136	4.594499	0.001406	-0.000237
0.138772	-0.796181	0.042977	-0.000402
0.185601	3.901799	0.149945	-0.004016
-0.376188	-0.870617	-0.126759	-0.001387
-0.229948	-0.672614	0.126777	0.000256
-0.177861	2.672771	0.021288	-0.000894
0.981539	-0.844491	-0.096361	-0.001223
0.309001	-0.826251	-0.050024	0.000420
1.092781	-1.150290	0.113303	-0.002209
-0.272834	-0.890664	0.075840	0.000091
0.244426	-0.836439	0.153396	-0.002866
0.328883	-1.023270	-0.051996	-0.001223
0.352380	5.454851	0.044949	-0.001880
-0.039344	-0.501068	-0.171124	-0.001716
0.681171	-0.588320	0.097529	-0.000894
-0.114435	-0.496139	0.185273	-0.001880
0.245904	-0.936345	0.181822	-0.001223
0.156354	5.454851	0.003871	-0.003031
0.435029	-0.798975	-0.097675	-0.001387
0.215835	3.310265	-0.017162	-0.001059
-0.604752	4.623761	0.000749	-0.001716
-0.608202	-1.139281	0.081098	0.000091
-0.198729	3.510121	-0.124787	-0.003195
-0.070728	-0.772026	-0.129717	-0.000566
0.118562	-0.837754	0.131542	-0.000566
-0.446022	5.454851	0.078798	-0.004509
0.408575	-0.990735	-0.031785	-0.000894
-0.655690	-0.728975	-0.028664	-0.000730
-0.215817	-1.197615	0.135157	-0.000894
-0.539847	-1.047754	-0.024227	-0.001223
0.471671	-1.309190	-0.029649	-0.000566
0.365525	-1.199094	0.038705	-0.002209
-0.454074	3.427778	-0.099647	-0.005167
0.039034	-0.973645	0.059080	-0.001223
-0.728811	3.304513	-0.061526	-0.000402
-0.020941	-0.925171	-0.086502	-0.001387
-0.237671	-0.780078	0.122176	-0.003195
-0.683624	3.259316	0.015373	-0.003524
0.153396	-1.049890	-0.042794	-0.001716
-0.139904	-1.124163	0.046428	-0.000073
0.734902	-0.919091	-0.110328	-0.000402
-0.103919	5.454851	0.218464	-0.001552
0.503548	-1.033294	-0.012889	-0.002538
-0.046081	-0.460482	0.003213	-0.003031
0.185930	-0.585198	-0.047395	-0.005167
0.200061	-0.582897	-0.044602	-0.002209
0.357802	-0.936838	-0.076807	-0.002373
0.261186	-0.325744	0.099501	-0.003195
0.223558	-1.173788	-0.070235	-0.001716
-0.656183	3.701930	0.001242	0.002063
-0.775313	-1.248062	-0.099811	-0.000566
1.116443	3.846243	0.000584	0.000913
0.378341	-0.939631	0.168841	-0.000730
-0.178518	-0.920242	0.043470	-0.000402
-0.087652	-0.798975	-0.012561	-0.000730
-0.539682	3.845585	-0.203658	-0.000730
0.524580	-1.216183	-0.018476	-0.002373
-0.432548	5.454851	-0.022913	-0.000566
0.506834	-1.078810	0.143044	-0.002538
-0.900359	3.503382	-0.055118	-0.000402
-0.659633	-0.823458	0.040020	-0.000237
-0.113778	-0.981368	0.034926	-0.000730
-1.006838	-1.415672	-0.057911	-0.001716
0.022274	-1.364567	0.005842	0.000256
-0.414802	3.923167	0.055465	-0.000566
1.382144	-1.153577	-0.022748	-0.001387
-0.042630	-1.109703	0.126941	-0.003852
-0.271520	5.454851	-0.063498	-0.001880
0.168841	-0.855007	0.079291	-0.000402
-0.478392	2.581071	-0.076972	0.000913
-0.161101	-0.783200	0.060230	0.000091
-0.702849	-1.164586	0.090957	0.000749
0.267758	3.404275	-0.026692	0.000749
-0.484308	-1.476308	-0.064813	0.000749
-0.168166	-0.945054	0.018002	0.001406
-0.276449	2.943276	0.177879	0.000749
0.283697	-0.955570	-0.073193	0.000913
0.148959	5.454851	0.136472	-0.000730
-1.131722	-1.128928	0.022767	-0.001716
0.049057	2.406547	0.021452	-0.003852
0.140251	-1.223085	-0.049038	-0.001880
-0.155185	-1.331045	0.000749	-0.001059
-0.161922	2.540315	0.086685	0.000913
-0.123966	-1.556171	-0.066784	-0.000073
0.398716	-1.233601	0.169827	-0.000730
0.587677	3.262439	-0.200043	-0.001880
-0.422525	-1.290786	0.104102	0.000584
0.244754	3.845257	0.144359	-0.000237
0.411532	-1.086698	0.007157	-0.002373
0.219450	-1.375741	-0.119858	-0.000073
-0.670478	3.431723	0.083398	-0.000730
-0.466233	-1.451002	0.174921	-0.001223
-0.698905	3.308786	-0.107041	-0.000402
0.670820	-1.396775	-0.078122	-0.001059
-0.520293	-1.171652	0.036405	-0.001387
0.269401	-1.107074	0.070746	0.000584
0.204005	-1.194328	0.109196	-0.002045
-0.223540	3.919551	-0.056433	0.000913
-0.412338	-1.081111	0.209920	-0.003688
-0.305533	3.251756	-0.006317	-0.000730
0.116754	4.053350	-0.001223	-0.004181
0.418434	-1.281912	0.010443	0.000584
0.347779	3.808931	0.065160	-0.001059
0.112811	-1.257100	0.031147	0.000256
-1.135994	-1.169516	-0.016504	-0.001552
-0.250816	1.929336	0.007157	-0.001223
-0.266097	-1.434898	-0.007303	-0.000566
0.404631	-1.216841	0.013236	-0.004674
-1.425532	3.707518	0.132364	0.000420
-1.140595	-1.743506	-0.113285	-0.001716
-0.454238	-0.567287	0.231938	-0.001387
0.470357	-1.182990	-0.156335	-0.000073
-0.250816	-1.576712	0.198911	-0.000730
0.551035	-0.962636	0.018659	-0.003852
-0.796838	-1.355201	-0.021927	-0.000894
-0.877354	-1.357008	-0.023898	0.000420
-0.910382	-1.359309	-0.056597	-0.002045
0.195296	4.952067	0.057930	-0.003359
-0.307340	-1.154398	0.027860	-0.001059
1.207967	4.398054	-0.032443	-0.000730
0.399866	-1.230972	-0.032607	-0.000894
0.763657	-1.890089	-0.093403	-0.003031
0.731123	3.189303	0.105088	-0.001716
-1.095900	-1.811374	-0.004181	-0.001552
0.560072	-0.548227	0.129242	0.000256
-0.205630	2.822320	0.068774	0.000091
0.133678	-1.887624	0.028682	-0.001059
0.404138	1.858512	-0.029649	-0.002045
-0.541654	4.223480	-0.026363	-0.003195
-0.417267	-0.999444	-0.027678	-0.002702
-1.070266	-1.278955	0.081262	-0.001880
2.288228	3.645060	-0.055611	-0.003359
-0.842355	4.075212	0.061216	0.001735
-0.390319	-1.669393	-0.141219	0.003213
-0.776463	5.454851	-0.106877	0.004035
-0.305040	-2.018762	0.060066	0.002063
-0.125773	-1.477130	-0.013218	0.001077
-0.901181	4.410383	0.149288	-0.001716
0.808022	-1.920655	-0.016833	0.000749
0.355666	-0.326565	0.041663	-0.001387
1.189235	1.832056	0.081262	0.000749
-1.399404	-1.225057	-0.023405	-0.001716
-1.380342	-1.500793	0.036405	-0.001059
-0.587991	-1.803322	-0.056433	0.000749
1.237873	-0.977260	0.151260	-0.001880
-0.142697	-1.609577	0.079455	-0.000730
0.337920	1.496675	0.096051	0.000749
-1.149633	-1.521498	-0.092746	-0.000730
0.451954	-1.488797	0.004692	-0.001059
-0.447994	3.029064	-0.040165	-0.002538
-1.254142	-1.809073	-0.097511	-0.000402
0.954098	2.928320	-0.017326	0.000913
-0.012396	2.886413	-0.063498	0.000256
-0.055282	-1.489290	-0.029156	-0.000894
0.584390	-1.590022	0.069267	-0.001059
-0.617240	2.564308	-0.050682	-0.001387
-0.459003	-1.612042	0.162433	-0.001387
-0.511749	3.357270	-0.021434	-0.001716
0.398716	-1.560279	-0.049696	-0.001387
0.822153	-1.444429	0.003871	-0.001552
0.271044	2.938838	-0.041151	-0.000894
-0.644023	-1.445086	0.168677	-0.000073
-1.497013	-1.209282	-0.105727	0.000749
0.828397	-0.243751	0.087013	0.000420
-0.077793	-0.876204	0.006171	-0.000730
-0.556771	-1.493070	0.014058	-0.001880
0.280739	-0.539189	-0.155021	-0.001059
-0.989256	-1.149469	-0.050024	-0.000894
1.348952	-1.555349	-0.019626	0.000420
0.483009	1.678578	-0.001059	-0.000566
0.111989	-1.841775	-0.039015	-0.003524
-0.796838	-1.555021	-0.072864	-0.000730
-0.925336	-1.232780	-0.044438	0.000420
1.613343	-1.866754	0.068117	-0.001716
1.544492	-1.387080	-0.097182	-0.001880
-0.770712	-1.355036	0.007650	0.000091
-0.127252	2.354454	0.092764	-0.003524
-1.395625	-1.322829	-0.137439	-0.001223
-1.219305	-1.588708	0.042977	-0.001059
-0.758552	-1.612207	-0.098004	-0.002373
-0.348255	-1.595774	0.005185	0.000256
-0.160772	-1.370483	0.072554	-0.003359
1.941989	2.475074	0.009129	0.000913
-1.017848	-1.346656	-0.199879	-0.004674
0.478737	-0.539682	-0.095868	0.000256
0.310151	-1.553542	0.022438	-0.005002
0.960014	-1.713433	-0.040658	-0.000402
0.801778	-1.482553	0.029175	-0.001387
-1.215855	-1.115783	-0.272999	0.000091
-1.519197	5.454851	0.047907	-0.002209
-1.938896	-1.207310	0.028025	-0.001880
0.813609	5.454851	0.023095	-0.000237
0.536739	1.945111	-0.058404	-0.001880
0.067131	-1.605141	0.026710	-0.000566
0.291419	2.100236	0.007978	-0.001223
-0.958857	-0.997965	-0.040330	-0.003688
-0.361893	-1.041345	-0.078944	-0.000730
1.193836	3.673166	-0.037208	-0.000402
0.292241	-1.606127	-0.041809	-0.002538
0.747390	-1.947770	0.001077	-0.001880
0.002885	2.387649	-0.060540	0.000256
-0.769233	-1.176746	0.095886	-0.001223
-1.450181	-1.547626	0.023753	-0.000402
0.188230	2.344923	-0.210723	-0.003195
1.260713	-1.829122	0.019152	-0.000073
-1.096557	-1.911781	-0.031621	0.000256
-0.489566	3.799069	0.026382	-0.001716
-1.030172	-1.140924	0.058423	-0.001716
1.101818	-1.584764	-0.055118	-0.001059
0.312616	5.454851	0.070746	-0.001716
-0.256896	-1.638663	0.066310	-0.000237
0.147152	-0.881955	0.025067	0.000091
0.408082	-1.277969	0.091450	-0.000566
-0.342668	-1.479923	-0.168659	-0.001716
-0.694304	-1.471050	0.091121	-0.001880
-1.248883	-1.494713	-0.117886	-0.002702
-1.064022	-0.691511	0.047249	-0.003031
-0.778270	-1.414522	0.027532	0.002227
0.601808	-1.616808	-0.063169	0.002227
1.339914	-1.591830	0.014715	0.003871
0.650116	-1.593145	-0.055611	-0.000894
-0.731111	-0.357949	-0.042794	0.001570
-1.056791	-1.473679	0.028518	-0.001552
-0.574024	-1.319707	-0.040823	0.000584
2.416079	2.140496	-0.114764	-0.001880
0.531481	-1.768977	0.066803	0.000749
-0.891650	-1.311162	-0.047395	-0.003359
0.580940	-1.316420	-0.012068	0.000913
-0.125116	-1.544832	-0.051339	-0.000730
2.310906	-1.526099	-0.104905	-0.000402
-0.124294	-1.744820	-0.002373	0.001077
-0.901181	-1.101980	0.051522	0.000256
0.723893	-1.221442	-0.027349	-0.002045
-0.606066	3.216092	-0.062512	-0.001059
0.026053	-1.858866	0.079455	-0.000402
-0.549541	2.285599	-0.002209	0.000584
1.352074	1.968117	-0.103098	0.000256
-0.528509	-1.252499	0.080112	-0.000566
0.558593	2.358726	-0.086173	-0.001552
1.923913	-1.526592	-0.176875	-0.001880
-0.541983	-1.725429	0.073540	-0.001223
0.441438	3.548581	0.023753	-0.000894
-0.813599	-1.058106	0.000584	-0.000730
0.643379	-1.562908	0.040348	-0.000566
0.138772	1.808229	-0.065141	-0.001716
0.409068	-1.472036	0.124641	-0.001716
-0.125937	1.786210	-0.094060	-0.000894
-0.798810	-1.420438	-0.048874	-0.000237
-0.578461	-1.129750	0.025889	0.000091
0.281725	1.368999	-0.026363	0.000749
-1.189070	-1.606620	-0.012725	-0.001387
0.240811	2.438757	0.117740	-0.004181
-0.745078	1.065012	0.032297	-0.001716
-1.327266	-0.953105	0.102787	-0.000894
-0.861087	-1.615986	0.129406	0.000420
1.457895	-1.545818	-0.183119	-0.001387
1.095081	-0.845148	0.142058	-0.002045
0.513407	-1.365553	0.030654	-0.000402
-3.076825	-1.083411	0.074033	-0.002209
-1.006181	-1.217334	0.005678	-0.002702
1.485994	-0.503861	-0.088145	-0.000566
0.730301	-0.426469	0.063845	-0.003195
-1.116769	-1.253649	0.021288	-0.002045
0.068610	-1.400719	-0.018640	-0.000730
1.379515	5.454851	0.068282	-0.002045
0.311137	-1.345506	-0.073850	-0.000730
0.299964	2.215101	0.006664	-0.003524
-0.712543	-1.512624	0.022438	-0.001059
-0.494988	-1.285199	0.095558	-0.002045
-0.521443	-0.869796	0.113632	-0.000566
0.014387	-1.354708	0.070418	-0.001552
1.878560	-1.144046	-0.030142	0.000256
0.648473	-1.635706	-0.076972	-0.003688
0.978581	3.916428	-0.042959	-0.000894
0.168513	-1.331045	0.068939	-0.003031
0.966258	3.113045	-0.084695	-0.001880
-0.716487	-1.829779	-0.025542	-0.000730
0.034433	2.397345	0.010279	-0.004509
-0.182133	-1.156863	0.059737	-0.000237
0.224215	-0.278421	0.004692	-0.001552
-0.453252	-1.670050	-0.040001	-0.005167
1.399891	-2.205942	0.052179	-0.001223
-0.872753	-1.337947	-0.058076	-0.000566
-0.010260	2.350017	0.022438	-0.001552
0.227337	-0.332316	0.020631	-0.001880
0.056944	-1.535466	0.045606	0.000584
0.434536	-1.541710	0.040677	-0.001552
0.191681	-2.073157	-0.073521	-0.001059
1.807407	3.286927	0.011429	-0.002209
-0.947683	-0.320157	-0.061691	0.000256
-0.602780	-0.503861	0.085534	-0.000073
2.691834	3.501081	0.112318	-0.001387
-1.947441	-2.177347	-0.027185	-0.001387
-0.495646	4.105785	-0.037208	-0.002866
-1.472693	-1.497342	0.008143	0.000091
-0.414967	-1.347806	0.160297	-0.000073
-2.008081	-1.378370	0.046099	-0.000073
0.420405	-2.340701	-0.026856	-0.000073
0.883114	3.933851	-0.039837	-0.001716
-2.376199	-1.772099	-0.128566	-0.002538
0.695467	5.454851	-0.022420	-0.002538
0.121848	2.757569	-0.121501	-0.003359
-0.313256	-1.523141	0.104923	0.000584
-0.838411	-1.784917	0.004035	0.001242
1.401205	-1.589858	0.035419	0.001570
2.394551	-0.790923	0.070418	0.002556
-0.689703	-1.639814	-0.044602	-0.002538
-1.595445	-1.923284	0.072061	0.001077
